,word,freq
219,일차저녁시쯤참치먼저부산보내고나랑리으니둘이서남은일정을보냈다스퀘어베이펜션으로고통창으로노을해안뷰를볼수있고스파를즐길수있는깔끔한펜션와뷰가끝내쥰다밖에나가봤다택시기사님이자기도첨와본동네라고제주의아주조용한동네였다숙소바로앞에서노을맛집이다사람도없고우리끼리감탄하면서사진엄청찍음다시숙소들어와서음악들으면서스파즐기기진쨔행복한시간이오따일차퇴실하고근처카페가서밥먹기전에케익먹고커피마심카페들어왔을때우리가등카페앞신창풍차해안에서전기자전거타고싶었는데우리둘다자전거타는법다까먹어서위험하다고대여못해주신댔다협재해수욕장근처흑돼지곰탕집역시밥이들어가야든든해협재해수욕장사람진짜많았다너무더워서우리도바다빠지고싶다고넘아쉬웠다다시숙소로고고짐풀고쉬다가이호테우해변포차가기로햇따와와너무좋다부산에도이런포차있었음좋겠다분위기미쳤엉맥주가빠질수없지너무이뻐서장은찍은거같다사진이다담지못한다눈으로더담고올걸포차만석ㅌ다먹고우린일찍나왔다마지막밤을마무리하기위해숙소근처동문시장에서야식거리사서먹기배터지게먹었다일차부산으로돌아가는날담날출근때문에마지막날일정은호텔에서푹쉬고퇴실시간맞춰나와서점심먹고비행기타러가기로했다제주도왔으니고기국수는먹고가고싶었다호텔근처국수맛집으로찾아왔다양이어마무시하다고기도부드럽고국물도짱맛배부르게잘먹고나왔다이제집갈시간나이먹으면서셋이서다같이만ㅏ밥먹을시간도잘없었는데어찌시간이맞아서첨으로셋이가게된제주여행참치랑마지막날까지함께못한게넘아쉬웠지만오랜만에긴시간붙어노니까넘재밌었다담에또가자칭구들아,1
220,하늘은,1
221,그리고,1
222,함덕,1
223,그래도,1
224,고르곤졸라,1
225,너무,1
226,마농파스타,1
227,말차초코,1
228,메종글래드제주,1
229,무지개어쩌고에가다,1
230,백팩,2
231,법환포구일단,1
232,사려니숲길,1
233,샤이니맘스쿨,1
234,섭지코지,1
235,쇠소깍,1
236,숙소닭마루일몰저녁숙소,1
237,아니,1
238,연돈,1
239,이렇게,1
240,자동차들과피아노들이,1
241,제주공항광주새벽부터,1
242,제주쑥떡크림프라푸치노,1
243,특대형,1
244,판포아라,1
245,펭귄들과각종,1
246,하이엔드제주카페집,1
247,한담해변,1
248,함덕,1
249,협재,1
250,황칸트,1
251,흑돼지냠,1
252,<U+0348><U+1D17><U+0348>박일제주여행dy노티드도넛l협재칼국수l금악오름l애월더선셋lloju제주도제주도노래를불렀는데드디어gogo갑자기월요일에연차를쓸수있는기회가생겨서뭐하지하다가슬쩍티웨이들어가봤는데왜이렇게저렴해친구한테말하고바로결제제주도는고딩때학교에서가보고년만이었다뭔가내스타일은제주도동쪽이었는데친구는서쪽을원해서살짝고민스러웠지만제주도동서남북어디든예쁠거같아서우리는제주도서쪽여행을했다새벽뱅기라시반에제주공항에도착했다내사랑야자수랑돌하르방이반겨주던제주공항난하나도피곤하지않아우리는뚜벅이여행이라서버스정류장이랑가까운애월고등학교근처숙소로자리를잡았다버정이랑가깝고편의점있는점이가장좋았다공항에서번버스를타고짐놔두러숙소로노티드도넛애월가볼만한곳노티드도넛내가진짜제주도에왔구나실감하게해준곳노티드도넛은친구가무조건가야된다고했던곳이었는데나도제주여행중에제일좋았던곳으로꼽게되는애월노티드도넛이었다애월쪽은번버스타면어디든갈수있다배차간격도적고진짜빨라서거의택시급완전이국적이다이주변에여러카페랑음식점들이모여있어서여기서하루종일있어도넘좋을거같았다입구따라들어가면노티드곰돌이가반겨준다<U+0295><U+0361><U+0294>시오픈인데시도착해서아주여유롭게곰돌이랑사진을찍을수있었다커다란야자수들이가득가득우리는미리도넛을예약했기때문에여유롭게의자에앉아서경치감상했다시분넘어가니까점점대기줄이생기기시작했고시되기전에는계속계속사람들이왔었다인기가어마어마하구만노티드도넛은미리예약가능하니참고하기예약줄도조금은있음솔직히노티드도넛기대하나도안했는데왜맛있지진짜로이거왜이렇게맛있냐구우<U+0298><U+0325><U+0298>우유생크림도넛카야버터도넛얼그레이도넛우유생크림을가장많이추천하길래각자하나씩그리고친구는얼그레이도넛나는카야버터도넛너무달까봐걱정했는데아낌없이들어있는크림에도불구하고하나도안달고부드럽고촉촉했다그냥다른말필요없고다추천이다너어어어무맛있다그래도한번에먹기엔개까지가적당한듯협재칼국수원래한림칼국수가고싶었는데일요일에는문을닫아서협재칼국수로갔다한림보다협재가더맛있다는사람들도있었고점심시간에방문했는데앞에팀정도있었고분정도대기한듯금방금방빠진다해물칼국수원전복죽원우리칼국수좋아하는데여기는핵핵실망함도넛먹은후라시원한국물한모금먹고싶었는데기대했던칼국수는밍밍하고문어도질기고그나마전복죽이더맛있는느낌서문시장칼국수가훨씬맛있다역시제주도음식맛집은잘찾아가야하는듯금악오름원래둘째날가려고했던금악오름이었는데첫날시간적여유도많고둘쨋날비소식이있어서택시타고빠르게다녀왔다분정도오르면된다해서가벼운마음으로갔는데좀가팔라서힘들었다계속계단오르는느낌그래도진짜힘들려고할때금악오름에딱도착생각보다조금만오르면된다타이밍좋으면말도볼수있는데없었다하늘만좀더맑았더라면더예뻤을텐데아쉬워그래도제주도박일일정으로오름도구경했다애월더선셋애월가볼만한곳애월더선셋제주첫째날마지막일정으로선셋을보기위해애월카페를몇군데나찾아봤는지모른다많은카페리스트중에서우리는이름부터선셋명당일것같은애월더선셋으로결정했다분위기미쳤꼭선셋이아니더라도낮에바다랑같이예쁜사진찍고싶으신분들한테도추천한다애월더선셋우리가갔을때야외테이블딱한자리남아있어서바로자리잡고앞자리자리날때까지기다렸는데바로자리나서명당으로이동함개꿀녹차라떼하나가격은원으로사악함뷰값이라생각하고주문했는데생각보다맛있었다진짜로맛있어서계속먹었다점점노을지는중나는이정도도너무예쁘고제주도도너무좋고분위기도좋고오늘하루너무좋았다이런저런생각하고아주만족스러웠는데아니미쳤냐고이거어쩔꺼냐고보정하나도안한원본이라고<U+1D55>이때애월더선셋모든사람들사진찍고난리앞쪽에는해안도로였는데그쪽에서도다들사진찍고그냥모두사진에진심이었다태어나서이렇게강렬한선셋은처음이었다절대못잊을듯제주첫째날처음과마지막이너무좋았다노티드도넛을시작으로애월더선셋까지왜제주도가면카페를많이가는지알겠다너무예쁜곳이많앙제주도애월은너무너무너무예쁜곳이었다제주여행제주서쪽여행애월가볼만한곳애월카페노티드도넛협재칼국수금악오름애월더선셋애월맛집제주도여행제주박일,1
253,박일동안여름제주도여행을다녀왔다작년에는월에다녀왔는데매해이렇게여행다니니까완전좋음한손에는캐리어다른한손에는제주도물놀이용품을가득들고가는저듬직한뒷모습원래다른식당을가려고했는데그곳은재료소진으로당일영업을마감했더라는너무나배가고파서근처에있는아무식당이라도들어가자싶어들어간장수물식당알고보니공항근처맛집으로백종원님이칭찬을하신곳제주도는어딜가든맛집이많이있어서좋다후식으로는쑥떡프라프치노제주도에서만먹을수있는스벅메뉴항상올때마다하나이상씩은꼭먹고가인생치킨인제주마농치킨첫날가자마가먹었다마농치킨옆에보면제주약수터라는제주수제맥주집이있는데마농치킨사면할인해준다반드시이용하시길첫날가서박일마실맥주를잔뜩사서숙소로돌아갔다첫날저녁숙소앞밤바다걷기진짜엎어지면코닿을거리에숙소와협재해수욕장이있어서하루에도여러번바다에갔다밤바닷물이하나도춥지않아서분넘게함께걸었다파트라슈와함께걸었네랄랄라랄랄라전날애월렌디스도넛갔었는데평일오후시인데도솔드아웃다음날시정도맞춰서렌디스다시도착했다남자친구는랜디스에서줄서고나는그옆에있는제주노티드노넛가서줄을서서거의비슷한시간에도넛을살수있었다서울에서도갔었는데노티드도넛귀여워서자꾸먹고싶다화장을안했지만서도노티드도넛포토스폿에서사진안찍고갈수는없지오잉나는분명오레오쿠키도넛을시켰는데영수증이랑메뉴랑달라조심스레노티드도넛에전화해보니직접방문하면도넛을개주거나아니면환불해주겠다고해서원환불받았다은근이런일이있는지신속한답변과일처리를받을수있었다정말날씨요정이왔는지박일내내이정도날씨를볼수있었다그래서박일내내바다수영을했다지금은쌔캄둥이가되었답니다물놀이후에는배가엄청고파서제주갈치왕가서갈치조림엄청먹었다쉬다가숙소옥상올라가서노을구경하기정말이번여행에서는먹고물놀이하고자고이패턴의반복이었다넘나행복해판포포구가유명하다고해서수영하러갔다해수욕장이랑은또다른느낌의스폿이곳역시물도깨끗하고놀기좋았다거의시간분기다린한라산아래첫마을시간이내로기다리면될줄알았는데어른들이좋아하실것같은맛이나는곳이다대이상트럭에흙과함께풀이솔솔나있어서신기해서한컷우리커플의최애매뉴중하나인제주마농갈비비싸서글치맛은엄청있었다마지막은신해바라기식당가려다가비위생적이라는이야기듣고제주김만복김밥먹었는데soso했다완전행복했던제주여행의기록끝,1
